ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
AS,2021-05-03,70,62,0,8,0,0
CB,2021-05-03,85,81,0,4,0,0
CE,2021-05-03,2,1,0,1,0,0
CL,2021-05-03,340,143,0,197,0,0
CM,2021-05-03,321,206,0,115,0,0
CN,2021-05-03,153,103,0,50,0,0
CT,2021-05-03,1845,1034,0,137,27,647
EX,2021-05-03,62,50,0,12,0,0
GA,2021-05-03,169,153,0,16,0,0
IB,2021-05-03,50,42,0,8,0,0
MC,2021-05-03,92,55,1,36,0,0
MD,2021-05-03,1119,507,0,612,0,0
ML,2021-05-03,22,4,0,18,0,0
NC,2021-05-03,127,73,0,54,0,0
PV,2021-05-03,621,315,0,306,0,0
RI,2021-05-03,44,22,0,22,0,0
VC,2021-05-03,139,89,0,42,0,8
AN,2021-05-04,1280,802,0,478,0,0
AR,2021-05-04,274,272,0,2,0,0
AS,2021-05-04,58,51,0,7,0,0
CB,2021-05-04,77,74,0,3,0,0
CE,2021-05-04,1,0,0,1,0,0
CL,2021-05-04,268,138,0,130,0,0
CM,2021-05-04,314,190,0,123,1,0
CN,2021-05-04,141,105,0,36,0,0
CT,2021-05-04,1372,1025,0,99,15,233
EX,2021-05-04,75,64,0,11,0,0
GA,2021-05-04,235,202,0,33,0,0
IB,2021-05-04,61,45,0,16,0,0
MC,2021-05-04,70,37,0,33,0,0
MD,2021-05-04,1577,740,0,837,0,0
ML,2021-05-04,15,2,0,13,0,0
NC,2021-05-04,111,78,0,33,0,0
PV,2021-05-04,603,322,0,281,0,0
RI,2021-05-04,57,29,0,27,1,0
VC,2021-05-04,115,82,0,23,0,10
AN,2021-05-05,1337,837,0,500,0,0
AR,2021-05-05,247,241,0,6,0,0
AS,2021-05-05,51,46,0,5,0,0
CB,2021-05-05,76,71,0,5,0,0
CE,2021-05-05,1,0,0,1,0,0
CL,2021-05-05,240,111,0,129,0,0
CM,2021-05-05,356,212,0,135,9,0
CN,2021-05-05,141,109,0,31,0,1
CT,2021-05-05,1567,879,0,100,14,574
EX,2021-05-05,54,42,0,12,0,0
GA,2021-05-05,223,205,0,18,0,0
IB,2021-05-05,62,50,0,12,0,0
MC,2021-05-05,79,41,0,38,0,0
MD,2021-05-05,1526,813,0,713,0,0
ML,2021-05-05,18,8,0,10,0,0
NC,2021-05-05,124,90,0,34,0,0
PV,2021-05-05,441,257,0,184,0,0
RI,2021-05-05,36,10,0,25,0,1
VC,2021-05-05,136,92,0,35,0,9
AN,2021-05-06,1111,729,0,382,0,0
AR,2021-05-06,192,186,0,6,0,0
AS,2021-05-06,39,35,0,4,0,0
CB,2021-05-06,51,49,0,2,0,0
CE,2021-05-06,0,0,0,0,0,0
CL,2021-05-06,289,129,0,160,0,0
CM,2021-05-06,296,184,0,111,1,0
CN,2021-05-06,115,94,0,21,0,0
CT,2021-05-06,1083,780,0,92,17,194
EX,2021-05-06,62,49,0,13,0,0
GA,2021-05-06,184,164,0,20,0,0
IB,2021-05-06,68,59,0,9,0,0
MC,2021-05-06,77,46,0,31,0,0
MD,2021-05-06,1349,739,0,610,0,0
ML,2021-05-06,23,2,0,21,0,0
NC,2021-05-06,98,70,0,28,0,0
PV,2021-05-06,368,194,0,174,0,0
RI,2021-05-06,37,18,0,19,0,0
VC,2021-05-06,123,92,0,23,0,8
AN,2021-05-07,1188,784,0,404,0,0
AR,2021-05-07,237,230,0,7,0,0
AS,2021-05-07,47,38,0,9,0,0
CB,2021-05-07,37,32,0,5,0,0
CE,2021-05-07,1,0,0,1,0,0
CL,2021-05-07,277,142,0,135,0,0
CM,2021-05-07,272,144,0,128,0,0
CN,2021-05-07,149,112,0,37,0,0
CT,2021-05-07,1333,787,0,81,14,451
EX,2021-05-07,46,35,0,11,0,0
GA,2021-05-07,166,146,0,20,0,0
IB,2021-05-07,52,41,0,11,0,0
MC,2021-05-07,81,47,0,34,0,0
MD,2021-05-07,1374,731,0,643,0,0
ML,2021-05-07,20,4,0,16,0,0
NC,2021-05-07,101,75,0,26,0,0
PV,2021-05-07,439,215,0,224,0,0
RI,2021-05-07,37,20,0,17,0,0
VC,2021-05-07,98,65,0,23,0,10
AN,2021-05-08,893,531,0,362,0,0
AR,2021-05-08,172,168,0,4,0,0
AS,2021-05-08,44,41,0,3,0,0
CB,2021-05-08,48,46,0,2,0,0
CE,2021-05-08,0,0,0,0,0,0
CL,2021-05-08,192,97,0,95,0,0
CM,2021-05-08,200,123,0,77,0,0
CN,2021-05-08,106,77,0,29,0,0
CT,2021-05-08,755,436,0,72,9,238
EX,2021-05-08,42,32,0,10,0,0
GA,2021-05-08,170,151,0,19,0,0
IB,2021-05-08,32,31,0,1,0,0
MC,2021-05-08,62,42,0,20,0,0
MD,2021-05-08,1020,504,0,516,0,0
ML,2021-05-08,17,7,0,10,0,0
NC,2021-05-08,80,59,0,21,0,0
PV,2021-05-08,469,246,0,223,0,0
RI,2021-05-08,26,13,0,13,0,0
VC,2021-05-08,123,87,0,18,0,18
AN,2021-05-09,756,427,0,329,0,0
AR,2021-05-09,150,143,0,7,0,0
AS,2021-05-09,63,59,0,4,0,0
CB,2021-05-09,36,35,0,1,0,0
CE,2021-05-09,1,0,0,1,0,0
CL,2021-05-09,166,65,0,101,0,0
CM,2021-05-09,143,78,0,65,0,0
CN,2021-05-09,107,59,0,48,0,0
CT,2021-05-09,643,352,0,78,5,208
EX,2021-05-09,42,28,0,14,0,0
GA,2021-05-09,173,158,0,15,0,0
IB,2021-05-09,31,23,0,8,0,0
MC,2021-05-09,54,28,0,26,0,0
MD,2021-05-09,903,432,0,471,0,0
ML,2021-05-09,9,4,0,5,0,0
NC,2021-05-09,72,42,0,30,0,0
PV,2021-05-09,427,205,0,222,0,0
RI,2021-05-09,30,16,0,14,0,0
VC,2021-05-09,78,47,0,22,0,9
AN,2021-05-10,1240,724,0,516,0,0
AR,2021-05-10,180,170,0,10,0,0
AS,2021-05-10,58,53,0,5,0,0
CB,2021-05-10,41,37,0,4,0,0
CE,2021-05-10,1,0,0,1,0,0
CL,2021-05-10,314,140,0,174,0,0
CM,2021-05-10,296,177,0,119,0,0
CN,2021-05-10,130,83,0,47,0,0
CT,2021-05-10,1368,731,0,85,16,536
EX,2021-05-10,67,49,0,18,0,0
GA,2021-05-10,174,151,0,23,0,0
IB,2021-05-10,41,35,0,6,0,0
MC,2021-05-10,79,43,0,36,0,0
MD,2021-05-10,1322,613,0,709,0,0
ML,2021-05-10,20,5,0,15,0,0
NC,2021-05-10,80,52,0,28,0,0
PV,2021-05-10,390,195,0,195,0,0
RI,2021-05-10,36,14,0,20,0,2
VC,2021-05-10,121,85,0,25,0,11
AN,2021-05-11,1232,743,0,489,0,0
AR,2021-05-11,182,175,0,7,0,0
AS,2021-05-11,52,48,0,4,0,0
CB,2021-05-11,50,47,0,3,0,0
CE,2021-05-11,2,1,0,1,0,0
CL,2021-05-11,252,106,0,146,0,0
CM,2021-05-11,252,157,0,95,0,0
CN,2021-05-11,157,128,0,29,0,0
CT,2021-05-11,765,540,0,72,8,145
EX,2021-05-11,95,71,0,24,0,0
GA,2021-05-11,182,173,0,9,0,0
IB,2021-05-11,33,28,0,5,0,0
MC,2021-05-11,83,49,0,34,0,0
MD,2021-05-11,1176,584,0,592,0,0
ML,2021-05-11,13,6,0,7,0,0
NC,2021-05-11,59,41,0,18,0,0
PV,2021-05-11,400,230,0,170,0,0
RI,2021-05-11,30,8,0,21,1,0
VC,2021-05-11,113,77,0,26,0,10
AN,2021-05-12,1244,748,0,496,0,0
AR,2021-05-12,216,211,0,5,0,0
AS,2021-05-12,39,35,0,4,0,0
CB,2021-05-12,35,34,0,1,0,0
CE,2021-05-12,2,0,0,2,0,0
CL,2021-05-12,232,95,0,137,0,0
CM,2021-05-12,270,181,0,89,0,0
CN,2021-05-12,157,123,0,34,0,0
CT,2021-05-12,852,625,0,71,13,143
EX,2021-05-12,64,47,0,17,0,0
GA,2021-05-12,155,142,0,13,0,0
IB,2021-05-12,34,30,0,4,0,0
MC,2021-05-12,79,49,0,30,0,0
MD,2021-05-12,1116,599,0,517,0,0
ML,2021-05-12,7,2,0,5,0,0
NC,2021-05-12,86,60,0,26,0,0
PV,2021-05-12,301,164,0,137,0,0
RI,2021-05-12,36,16,0,20,0,0
VC,2021-05-12,124,85,0,24,0,15
AN,2021-05-13,1136,716,0,420,0,0
AR,2021-05-13,183,180,0,3,0,0
AS,2021-05-13,47,40,0,7,0,0
CB,2021-05-13,39,36,0,3,0,0
CE,2021-05-13,1,0,0,1,0,0
CL,2021-05-13,233,100,0,133,0,0
CM,2021-05-13,243,153,0,90,0,0
CN,2021-05-13,110,75,0,35,0,0
CT,2021-05-13,985,472,0,63,14,436
EX,2021-05-13,78,61,0,17,0,0
GA,2021-05-13,152,140,0,12,0,0
IB,2021-05-13,22,19,0,3,0,0
MC,2021-05-13,78,45,0,33,0,0
MD,2021-05-13,1033,519,0,514,0,0
ML,2021-05-13,11,6,0,5,0,0
NC,2021-05-13,76,45,0,31,0,0
PV,2021-05-13,318,177,0,141,0,0
RI,2021-05-13,35,15,0,19,0,1
VC,2021-05-13,109,70,0,29,0,10
AN,2021-05-14,1118,686,0,432,0,0
AR,2021-05-14,161,158,0,3,0,0
AS,2021-05-14,45,44,0,1,0,0
CB,2021-05-14,32,29,0,3,0,0
CE,2021-05-14,0,0,0,0,0,0
CL,2021-05-14,249,117,0,132,0,0
CM,2021-05-14,282,210,0,72,0,0
CN,2021-05-14,110,70,0,40,0,0
CT,2021-05-14,953,496,0,85,17,355
EX,2021-05-14,59,45,0,14,0,0
GA,2021-05-14,162,143,0,19,0,0
IB,2021-05-14,35,28,0,7,0,0
MC,2021-05-14,82,36,0,46,0,0
MD,2021-05-14,1152,615,0,537,0,0
ML,2021-05-14,12,5,0,7,0,0
NC,2021-05-14,75,50,0,25,0,0
PV,2021-05-14,282,134,0,148,0,0
RI,2021-05-14,34,15,0,19,0,0
VC,2021-05-14,118,83,0,23,0,12
AN,2021-05-15,943,572,0,371,0,0
AR,2021-05-15,182,180,0,2,0,0
AS,2021-05-15,49,43,0,6,0,0
CB,2021-05-15,33,32,0,1,0,0
CE,2021-05-15,1,1,0,0,0,0
CL,2021-05-15,208,90,0,118,0,0
CM,2021-05-15,184,113,0,71,0,0
CN,2021-05-15,129,95,0,33,0,1
CT,2021-05-15,613,349,0,68,9,187
EX,2021-05-15,52,41,0,11,0,0
GA,2021-05-15,114,95,0,19,0,0
IB,2021-05-15,54,44,0,10,0,0
MC,2021-05-15,64,32,0,32,0,0
MD,2021-05-15,914,419,0,495,0,0
ML,2021-05-15,13,3,0,10,0,0
NC,2021-05-15,57,44,0,13,0,0
PV,2021-05-15,344,175,0,169,0,0
RI,2021-05-15,25,8,0,17,0,0
VC,2021-05-15,107,68,0,30,0,9
AN,2021-05-16,713,387,0,326,0,0
AR,2021-05-16,120,118,0,2,0,0
AS,2021-05-16,71,65,0,6,0,0
CB,2021-05-16,26,24,0,2,0,0
CE,2021-05-16,0,0,0,0,0,0
CL,2021-05-16,186,74,0,112,0,0
CM,2021-05-16,168,88,0,80,0,0
CN,2021-05-16,123,80,0,43,0,0
CT,2021-05-16,517,269,0,54,7,187
EX,2021-05-16,50,38,0,12,0,0
GA,2021-05-16,129,118,0,11,0,0
IB,2021-05-16,29,26,0,3,0,0
MC,2021-05-16,66,32,0,34,0,0
MD,2021-05-16,777,344,0,433,0,0
ML,2021-05-16,8,1,0,7,0,0
NC,2021-05-16,56,35,0,21,0,0
PV,2021-05-16,319,148,0,171,0,0
RI,2021-05-16,23,10,0,13,0,0
VC,2021-05-16,89,54,0,29,0,6
AN,2021-05-17,1130,598,0,532,0,0
AR,2021-05-17,172,166,0,6,0,0
AS,2021-05-17,59,52,0,7,0,0
CB,2021-05-17,40,38,0,2,0,0
CE,2021-05-17,3,1,0,2,0,0
CL,2021-05-17,262,138,0,124,0,0
CM,2021-05-17,247,143,0,104,0,0
CN,2021-05-17,148,103,0,45,0,0
CT,2021-05-17,1229,581,0,77,12,559
EX,2021-05-17,71,45,0,26,0,0
GA,2021-05-17,120,101,0,19,0,0
IB,2021-05-17,35,29,0,6,0,0
MC,2021-05-17,113,53,0,60,0,0
MD,2021-05-17,1176,574,0,602,0,0
ML,2021-05-17,23,9,0,14,0,0
NC,2021-05-17,67,35,0,32,0,0
PV,2021-05-17,377,197,0,180,0,0
RI,2021-05-17,27,16,0,11,0,0
VC,2021-05-17,162,117,0,36,0,9
AN,2021-05-18,1347,793,0,554,0,0
AR,2021-05-18,216,212,0,4,0,0
AS,2021-05-18,51,45,0,6,0,0
CB,2021-05-18,40,36,0,4,0,0
CE,2021-05-18,0,0,0,0,0,0
CL,2021-05-18,275,108,0,167,0,0
CM,2021-05-18,232,149,0,83,0,0
CN,2021-05-18,124,78,0,46,0,0
CT,2021-05-18,1009,482,0,72,22,433
EX,2021-05-18,75,54,0,21,0,0
GA,2021-05-18,179,152,0,27,0,0
IB,2021-05-18,35,28,0,7,0,0
MC,2021-05-18,112,55,1,56,0,0
MD,2021-05-18,1102,549,0,553,0,0
ML,2021-05-18,8,4,0,4,0,0
NC,2021-05-18,64,43,0,21,0,0
PV,2021-05-18,349,170,0,179,0,0
RI,2021-05-18,41,19,0,22,0,0
VC,2021-05-18,137,93,0,34,0,10
AN,2021-05-19,1212,733,0,479,0,0
AR,2021-05-19,178,175,0,3,0,0
AS,2021-05-19,61,52,0,9,0,0
CB,2021-05-19,33,32,0,1,0,0
CE,2021-05-19,10,0,0,10,0,0
CL,2021-05-19,246,109,0,137,0,0
CM,2021-05-19,198,124,0,74,0,0
CN,2021-05-19,148,110,0,38,0,0
CT,2021-05-19,687,475,0,70,19,123
EX,2021-05-19,58,44,0,14,0,0
GA,2021-05-19,167,156,0,11,0,0
IB,2021-05-19,20,14,0,6,0,0
MC,2021-05-19,78,44,0,34,0,0
MD,2021-05-19,985,510,0,475,0,0
ML,2021-05-19,6,2,0,4,0,0
NC,2021-05-19,65,41,0,24,0,0
PV,2021-05-19,287,151,0,136,0,0
RI,2021-05-19,43,24,0,19,0,0
VC,2021-05-19,151,87,0,42,0,22
AN,2021-05-20,1209,734,0,475,0,0
AR,2021-05-20,196,189,0,7,0,0
AS,2021-05-20,31,27,0,4,0,0
CB,2021-05-20,36,35,0,1,0,0
CE,2021-05-20,2,1,0,1,0,0
CL,2021-05-20,242,101,0,141,0,0
CM,2021-05-20,237,150,0,87,0,0
CN,2021-05-20,131,99,0,32,0,0
CT,2021-05-20,842,438,0,66,12,326
EX,2021-05-20,71,46,0,25,0,0
GA,2021-05-20,188,166,0,22,0,0
IB,2021-05-20,41,32,0,9,0,0
MC,2021-05-20,81,43,0,38,0,0
MD,2021-05-20,939,476,0,463,0,0
ML,2021-05-20,13,2,0,11,0,0
NC,2021-05-20,61,40,0,21,0,0
PV,2021-05-20,261,172,0,89,0,0
RI,2021-05-20,36,14,0,21,1,0
VC,2021-05-20,126,80,0,32,0,14
AN,2021-05-21,1233,762,0,471,0,0
AR,2021-05-21,172,170,0,2,0,0
AS,2021-05-21,35,29,0,6,0,0
CB,2021-05-21,41,40,0,1,0,0
CE,2021-05-21,2,0,0,2,0,0
CL,2021-05-21,259,105,0,154,0,0
CM,2021-05-21,210,137,0,73,0,0
CN,2021-05-21,96,67,0,29,0,0
CT,2021-05-21,849,461,0,64,20,304
EX,2021-05-21,61,40,0,21,0,0
GA,2021-05-21,174,153,0,21,0,0
IB,2021-05-21,33,23,0,10,0,0
MC,2021-05-21,83,55,0,28,0,0
MD,2021-05-21,1008,530,0,478,0,0
ML,2021-05-21,13,5,0,8,0,0
NC,2021-05-21,47,31,0,16,0,0
PV,2021-05-21,306,149,0,157,0,0
RI,2021-05-21,47,21,0,25,0,1
VC,2021-05-21,126,82,0,28,0,16
AN,2021-05-22,949,544,0,405,0,0
AR,2021-05-22,156,154,0,2,0,0
AS,2021-05-22,64,58,0,6,0,0
CB,2021-05-22,37,37,0,0,0,0
CE,2021-05-22,3,0,0,3,0,0
CL,2021-05-22,178,82,0,96,0,0
CM,2021-05-22,131,62,0,69,0,0
CN,2021-05-22,98,72,0,26,0,0
CT,2021-05-22,462,284,0,49,6,123
EX,2021-05-22,43,29,0,14,0,0
GA,2021-05-22,139,117,0,22,0,0
IB,2021-05-22,31,27,0,4,0,0
MC,2021-05-22,89,49,0,40,0,0
MD,2021-05-22,703,311,0,392,0,0
ML,2021-05-22,8,2,0,6,0,0
NC,2021-05-22,55,37,0,18,0,0
PV,2021-05-22,347,173,0,174,0,0
RI,2021-05-22,39,19,0,20,0,0
VC,2021-05-22,124,75,0,33,0,16
AN,2021-05-23,825,413,0,412,0,0
AR,2021-05-23,113,112,0,1,0,0
AS,2021-05-23,30,24,0,6,0,0
CB,2021-05-23,27,27,0,0,0,0
CE,2021-05-23,2,1,0,1,0,0
CL,2021-05-23,178,72,0,106,0,0
CM,2021-05-23,107,51,0,56,0,0
CN,2021-05-23,99,70,0,29,0,0
CT,2021-05-23,515,271,0,60,6,178
EX,2021-05-23,37,25,0,12,0,0
GA,2021-05-23,93,84,0,9,0,0
IB,2021-05-23,20,16,0,4,0,0
MC,2021-05-23,61,24,0,37,0,0
MD,2021-05-23,623,280,0,343,0,0
ML,2021-05-23,11,2,0,9,0,0
NC,2021-05-23,48,26,0,22,0,0
PV,2021-05-23,319,141,0,178,0,0
RI,2021-05-23,41,18,0,23,0,0
VC,2021-05-23,105,62,0,33,0,10
AN,2021-05-24,1235,655,0,580,0,0
AR,2021-05-24,121,120,0,1,0,0
AS,2021-05-24,65,57,0,8,0,0
CB,2021-05-24,38,38,0,0,0,0
CE,2021-05-24,16,0,0,16,0,0
CL,2021-05-24,240,92,0,148,0,0
CM,2021-05-24,212,117,0,95,0,0
CN,2021-05-24,132,91,0,41,0,0
CT,2021-05-24,827,407,0,64,9,347
EX,2021-05-24,66,54,0,12,0,0
GA,2021-05-24,132,110,0,22,0,0
IB,2021-05-24,40,30,0,10,0,0
MC,2021-05-24,99,55,0,43,0,1
MD,2021-05-24,955,436,0,519,0,0
ML,2021-05-24,18,7,0,11,0,0
NC,2021-05-24,76,45,0,31,0,0
PV,2021-05-24,348,179,0,169,0,0
RI,2021-05-24,54,30,0,23,1,0
VC,2021-05-24,181,113,0,44,0,24
AN,2021-05-25,1410,811,0,599,0,0
AR,2021-05-25,122,122,0,0,0,0
AS,2021-05-25,68,62,0,6,0,0
CB,2021-05-25,34,33,0,1,0,0
CE,2021-05-25,6,0,0,6,0,0
CL,2021-05-25,222,101,0,121,0,0
CM,2021-05-25,220,118,0,102,0,0
CN,2021-05-25,111,80,0,31,0,0
CT,2021-05-25,806,553,0,72,18,163
EX,2021-05-25,64,43,0,21,0,0
GA,2021-05-25,130,116,0,14,0,0
IB,2021-05-25,28,27,0,1,0,0
MC,2021-05-25,90,50,0,40,0,0
MD,2021-05-25,946,526,0,420,0,0
ML,2021-05-25,11,3,0,8,0,0
NC,2021-05-25,64,31,0,33,0,0
PV,2021-05-25,363,193,0,170,0,0
RI,2021-05-25,55,18,0,35,1,1
VC,2021-05-25,172,101,0,48,0,23
AN,2021-05-26,1351,760,0,591,0,0
AR,2021-05-26,138,133,0,5,0,0
AS,2021-05-26,71,68,0,3,0,0
CB,2021-05-26,38,36,0,2,0,0
CE,2021-05-26,7,0,0,7,0,0
CL,2021-05-26,248,109,0,139,0,0
CM,2021-05-26,212,116,0,96,0,0
CN,2021-05-26,119,82,0,37,0,0
CT,2021-05-26,990,519,0,75,14,382
EX,2021-05-26,52,35,0,17,0,0
GA,2021-05-26,120,109,0,11,0,0
IB,2021-05-26,40,33,0,7,0,0
MC,2021-05-26,69,32,0,36,0,1
MD,2021-05-26,824,432,0,392,0,0
ML,2021-05-26,12,4,0,8,0,0
NC,2021-05-26,62,43,0,19,0,0
PV,2021-05-26,281,141,0,140,0,0
RI,2021-05-26,40,12,0,28,0,0
VC,2021-05-26,178,86,0,58,0,34
AN,2021-05-27,1323,784,0,539,0,0
AR,2021-05-27,130,129,0,1,0,0
AS,2021-05-27,26,23,0,3,0,0
CB,2021-05-27,38,36,0,2,0,0
CE,2021-05-27,2,0,0,2,0,0
CL,2021-05-27,209,100,0,109,0,0
CM,2021-05-27,184,109,0,75,0,0
CN,2021-05-27,93,61,0,32,0,0
CT,2021-05-27,797,426,0,58,14,299
EX,2021-05-27,55,29,0,26,0,0
GA,2021-05-27,108,98,0,10,0,0
IB,2021-05-27,22,19,0,3,0,0
MC,2021-05-27,88,43,0,45,0,0
MD,2021-05-27,753,411,0,342,0,0
ML,2021-05-27,14,5,0,9,0,0
NC,2021-05-27,57,34,0,23,0,0
PV,2021-05-27,258,131,0,127,0,0
RI,2021-05-27,54,17,0,36,0,1
VC,2021-05-27,145,92,0,31,0,22
AN,2021-05-28,1349,787,0,562,0,0
AR,2021-05-28,115,115,0,0,0,0
AS,2021-05-28,77,71,0,6,0,0
CB,2021-05-28,35,34,0,1,0,0
CE,2021-05-28,3,0,0,3,0,0
CL,2021-05-28,251,138,0,113,0,0
CM,2021-05-28,182,123,0,58,1,0
CN,2021-05-28,85,61,0,24,0,0
CT,2021-05-28,797,405,0,56,19,317
EX,2021-05-28,52,34,0,18,0,0
GA,2021-05-28,94,80,0,14,0,0
IB,2021-05-28,38,31,0,7,0,0
MC,2021-05-28,63,37,0,26,0,0
MD,2021-05-28,848,470,0,378,0,0
ML,2021-05-28,5,2,0,3,0,0
NC,2021-05-28,77,53,0,24,0,0
PV,2021-05-28,340,151,0,189,0,0
RI,2021-05-28,44,14,0,27,0,3
VC,2021-05-28,167,93,0,49,0,25
AN,2021-05-29,1137,668,0,469,0,0
AR,2021-05-29,131,130,0,1,0,0
AS,2021-05-29,41,33,0,8,0,0
CB,2021-05-29,36,35,0,1,0,0
CE,2021-05-29,31,0,0,31,0,0
CL,2021-05-29,179,79,0,100,0,0
CM,2021-05-29,108,69,0,39,0,0
CN,2021-05-29,97,68,0,29,0,0
CT,2021-05-29,428,256,0,64,9,99
EX,2021-05-29,53,27,0,26,0,0
GA,2021-05-29,105,96,0,9,0,0
IB,2021-05-29,30,25,0,5,0,0
MC,2021-05-29,41,26,0,15,0,0
MD,2021-05-29,536,275,0,261,0,0
ML,2021-05-29,7,3,0,4,0,0
NC,2021-05-29,78,51,0,27,0,0
PV,2021-05-29,338,177,0,161,0,0
RI,2021-05-29,44,15,0,29,0,0
VC,2021-05-29,117,65,0,35,0,17
AN,2021-05-30,867,428,0,439,0,0
AR,2021-05-30,90,89,0,1,0,0
AS,2021-05-30,57,54,0,3,0,0
CB,2021-05-30,37,36,0,1,0,0
CE,2021-05-30,11,0,0,11,0,0
CL,2021-05-30,155,82,0,73,0,0
CM,2021-05-30,105,58,0,47,0,0
CN,2021-05-30,93,54,0,39,0,0
CT,2021-05-30,393,232,0,66,7,88
EX,2021-05-30,42,27,0,15,0,0
GA,2021-05-30,73,59,0,14,0,0
IB,2021-05-30,24,20,0,4,0,0
MC,2021-05-30,47,21,0,26,0,0
MD,2021-05-30,516,222,0,294,0,0
ML,2021-05-30,4,2,0,2,0,0
NC,2021-05-30,73,54,0,19,0,0
PV,2021-05-30,284,154,0,130,0,0
RI,2021-05-30,47,20,0,27,0,0
VC,2021-05-30,104,58,0,33,0,13
AN,2021-05-31,1245,661,0,584,0,0
AR,2021-05-31,143,136,0,7,0,0
AS,2021-05-31,57,52,0,5,0,0
CB,2021-05-31,27,26,0,1,0,0
CE,2021-05-31,6,0,0,6,0,0
CL,2021-05-31,269,150,0,119,0,0
CM,2021-05-31,117,48,0,69,0,0
CN,2021-05-31,108,62,0,46,0,0
CT,2021-05-31,906,379,0,83,16,428
EX,2021-05-31,78,60,0,18,0,0
GA,2021-05-31,92,77,0,15,0,0
IB,2021-05-31,13,11,0,2,0,0
MC,2021-05-31,67,34,0,33,0,0
MD,2021-05-31,706,326,0,380,0,0
ML,2021-05-31,5,2,0,3,0,0
NC,2021-05-31,82,47,0,35,0,0
PV,2021-05-31,325,177,0,148,0,0
RI,2021-05-31,59,17,0,42,0,0
VC,2021-05-31,198,129,0,42,0,27
AN,2021-06-01,1557,879,0,678,0,0
AR,2021-06-01,128,125,0,3,0,0
AS,2021-06-01,46,42,0,4,0,0
CB,2021-06-01,41,39,0,2,0,0
CE,2021-06-01,16,0,0,16,0,0
CL,2021-06-01,281,154,0,127,0,0
CM,2021-06-01,178,102,0,76,0,0
CN,2021-06-01,110,76,0,34,0,0
CT,2021-06-01,946,474,0,155,18,299
EX,2021-06-01,55,36,0,19,0,0
GA,2021-06-01,102,86,0,16,0,0
IB,2021-06-01,54,43,0,11,0,0
MC,2021-06-01,62,30,0,32,0,0
MD,2021-06-01,720,420,0,300,0,0
ML,2021-06-01,16,4,0,12,0,0
NC,2021-06-01,74,47,0,27,0,0
PV,2021-06-01,273,152,0,121,0,0
RI,2021-06-01,59,21,0,38,0,0
VC,2021-06-01,200,118,0,48,0,34
AN,2021-06-02,1475,837,0,638,0,0
AR,2021-06-02,130,129,0,1,0,0
AS,2021-06-02,34,33,0,1,0,0
CB,2021-06-02,17,17,0,0,0,0
CE,2021-06-02,14,0,0,14,0,0
CL,2021-06-02,204,115,0,89,0,0
CM,2021-06-02,212,132,0,80,0,0
CN,2021-06-02,135,106,0,29,0,0
CT,2021-06-02,826,395,0,161,15,255
EX,2021-06-02,57,37,0,20,0,0
GA,2021-06-02,91,76,0,15,0,0
IB,2021-06-02,65,42,0,23,0,0
MC,2021-06-02,51,28,0,23,0,0
MD,2021-06-02,652,343,0,309,0,0
ML,2021-06-02,9,1,0,8,0,0
NC,2021-06-02,52,35,0,17,0,0
PV,2021-06-02,216,126,0,90,0,0
RI,2021-06-02,66,25,0,41,0,0
VC,2021-06-02,189,120,0,39,0,30
AN,2021-06-03,1241,737,0,504,0,0
AR,2021-06-03,127,127,0,0,0,0
AS,2021-06-03,52,50,0,2,0,0
CB,2021-06-03,28,27,0,1,0,0
CE,2021-06-03,4,0,0,4,0,0
CL,2021-06-03,190,112,0,78,0,0
CM,2021-06-03,110,63,0,47,0,0
CN,2021-06-03,109,85,0,24,0,0
CT,2021-06-03,752,367,0,164,19,202
EX,2021-06-03,66,47,0,19,0,0
GA,2021-06-03,86,77,0,9,0,0
IB,2021-06-03,33,25,0,8,0,0
MC,2021-06-03,59,37,0,22,0,0
MD,2021-06-03,523,289,0,234,0,0
ML,2021-06-03,6,1,0,5,0,0
NC,2021-06-03,49,33,0,16,0,0
PV,2021-06-03,196,118,0,78,0,0
RI,2021-06-03,36,14,0,22,0,0
VC,2021-06-03,171,99,0,31,0,41
AN,2021-06-04,1412,844,0,568,0,0
AR,2021-06-04,113,110,0,3,0,0
AS,2021-06-04,28,24,0,4,0,0
CB,2021-06-04,37,33,0,4,0,0
CE,2021-06-04,9,1,0,8,0,0
CL,2021-06-04,183,108,0,75,0,0
CM,2021-06-04,191,114,0,77,0,0
CN,2021-06-04,121,82,0,38,0,1
CT,2021-06-04,542,360,0,165,17,0
EX,2021-06-04,52,38,0,14,0,0
GA,2021-06-04,77,68,0,9,0,0
IB,2021-06-04,47,39,0,8,0,0
MC,2021-06-04,57,30,0,27,0,0
MD,2021-06-04,543,309,0,234,0,0
ML,2021-06-04,7,5,0,2,0,0
NC,2021-06-04,53,34,0,19,0,0
PV,2021-06-04,206,114,0,92,0,0
RI,2021-06-04,43,24,0,19,0,0
VC,2021-06-04,173,86,0,29,0,58
AN,2021-06-05,1079,621,0,458,0,0
AR,2021-06-05,92,90,0,2,0,0
AS,2021-06-05,81,75,0,6,0,0
CB,2021-06-05,24,23,0,1,0,0
CE,2021-06-05,5,1,0,4,0,0
